No.;"Nama Lembaga";"No. Seri Kartu SAM";"No. Manifest Kartu SAM";"No. PCID";Keterangan
6138;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 35";2017BB12NT011231;2017BB12210700000000000000011231;Berhasil;R
6139;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 36";2017BB12NT011232;2017BB12210700000000000000011232;Berhasil;R
6140;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 37";2017BB12NT011233;2017BB12210700000000000000011233;Berhasil;R
6141;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 38";2017BB12NT011234;2017BB12210700000000000000011234;Berhasil;R
6142;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 39";2017BB12NT011235;2017BB12210700000000000000011235;Berhasil;R
6143;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 3A";2017BB12NT011314;2017BB12210700000000000000011314;Berhasil;R
6144;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 3B";2017BB12NT011315;2017BB12210700000000000000011315;Berhasil;R
6145;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 3C";2017BB12NT011316;2017BB12210700000000000000011316;Berhasil;R
6146;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 3D";2017BB12NT011317;2017BB12210700000000000000011317;Berhasil;R
6147;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 3E";2017BB12NT011318;2017BB12210700000000000000011318;Berhasil;R
6148;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 3F";2017BB12NT011319;2017BB12210700000000000000011319;Berhasil;R
6149;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 40";2017BB12NT011236;2017BB12210700000000000000011236;Berhasil;R
6150;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 41";2017BB12NT011237;2017BB12210700000000000000011237;Berhasil;R
6151;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 42";2017BB12NT011238;2017BB12210700000000000000011238;Berhasil;R
6152;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 43";2017BB12NT011239;2017BB12210700000000000000011239;Berhasil;R
6153;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 44";2017BB12NT011240;2017BB12210700000000000000011240;Berhasil;R
6154;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 45";2017BB12NT011241;2017BB12210700000000000000011241;Berhasil;R
6155;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 46";2017BB12NT011242;2017BB12210700000000000000011242;Berhasil;R
6156;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 47";2017BB12NT011243;2017BB12210700000000000000011243;Berhasil;R
6157;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 48";2017BB12NT011244;2017BB12210700000000000000011244;Berhasil;R
6158;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 49";2017BB12NT011245;2017BB12210700000000000000011245;Berhasil;R
6159;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 4A";2017BB12NT011320;2017BB12210700000000000000011320;Berhasil;R
6160;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 4B";2017BB12NT011321;2017BB12210700000000000000011321;Berhasil;R
6161;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 4C";2017BB12NT011322;2017BB12210700000000000000011322;Berhasil;R
6162;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 4D";2017BB12NT011323;2017BB12210700000000000000011323;Berhasil;R
6163;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 4E";2017BB12NT011324;2017BB12210700000000000000011324;Berhasil;R
6164;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 4F";2017BB12NT011325;2017BB12210700000000000000011325;Berhasil;R
6165;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 50";2017BB12NT011246;2017BB12210700000000000000011246;Berhasil;R
6166;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 51";2017BB12NT011247;2017BB12210700000000000000011247;Berhasil;R
6167;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 52";2017BB12NT011248;2017BB12210700000000000000011248;Berhasil;R
6168;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 53";2017BB12NT011249;2017BB12210700000000000000011249;Berhasil;R
6169;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 54";2017BB12NT011250;2017BB12210700000000000000011250;Berhasil;R
6170;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 55";2017BB12NT011251;2017BB12210700000000000000011251;Berhasil;R
6171;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 56";2017BB12NT011252;2017BB12210700000000000000011252;Berhasil;R
6172;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 57";2017BB12NT011253;2017BB12210700000000000000011253;Berhasil;R
6173;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 58";2017BB12NT011254;2017BB12210700000000000000011254;Berhasil;R
6174;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 59";2017BB12NT011255;2017BB12210700000000000000011255;Berhasil;R
6175;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 5A";2017BB12NT011326;2017BB12210700000000000000011326;Berhasil;R
6176;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 5B";2017BB12NT011327;2017BB12210700000000000000011327;Berhasil;R
6177;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 5C";2017BB12NT011328;2017BB12210700000000000000011328;Berhasil;R
6178;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 5D";2017BB12NT011329;2017BB12210700000000000000011329;Berhasil;R
6179;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 5E";2017BB12NT011330;2017BB12210700000000000000011330;Berhasil;R
6180;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 5F";2017BB12NT011331;2017BB12210700000000000000011331;Berhasil;R
6181;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 60";2017BB12NT011256;2017BB12210700000000000000011256;Berhasil;R
6182;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 61";2017BB12NT011257;2017BB12210700000000000000011257;Berhasil;R
6183;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 62";2017BB12NT011258;2017BB12210700000000000000011258;Berhasil;R
6184;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 63";2017BB12NT011259;2017BB12210700000000000000011259;Berhasil;R
6185;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 64";2017BB12NT011260;2017BB12210700000000000000011260;Berhasil;R
6186;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 65";2017BB12NT011261;2017BB12210700000000000000011261;Berhasil;R
6187;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 66";2017BB12NT011262;2017BB12210700000000000000011262;Berhasil;R
6188;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 67";2017BB12NT011263;2017BB12210700000000000000011263;Berhasil;R
6189;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 68";2017BB12NT011264;2017BB12210700000000000000011264;Berhasil;R
6190;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 69";2017BB12NT011265;2017BB12210700000000000000011265;Berhasil;R
6191;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 6A";2017BB12NT011332;2017BB12210700000000000000011332;Berhasil;R
6192;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 6B";2017BB12NT011333;2017BB12210700000000000000011333;Berhasil;R
6193;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 6C";2017BB12NT011334;2017BB12210700000000000000011334;Berhasil;R
6194;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 6D";2017BB12NT011335;2017BB12210700000000000000011335;Berhasil;R
6195;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 6E";2017BB12NT011336;2017BB12210700000000000000011336;Berhasil;R
6196;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 6F";2017BB12NT011337;2017BB12210700000000000000011337;Berhasil;R
6197;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 70";2017BB12NT011266;2017BB12210700000000000000011266;Berhasil;R
6198;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 71";2017BB12NT011267;2017BB12210700000000000000011267;Berhasil;R
6199;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 72";2017BB12NT011268;2017BB12210700000000000000011268;Berhasil;R
6200;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 73";2017BB12NT011269;2017BB12210700000000000000011269;Berhasil;R
6201;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 74";2017BB12NT011270;2017BB12210700000000000000011270;Berhasil;R
6202;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 75";2017BB12NT011271;2017BB12210700000000000000011271;Berhasil;R
6203;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 76";2017BB12NT011272;2017BB12210700000000000000011272;Berhasil;R
6204;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 78";2017BB12NT011274;2017BB12210700000000000000011274;Berhasil;R
6205;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 79";2017BB12NT011275;2017BB12210700000000000000011275;Berhasil;R
6206;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 7A";2017BB12NT011338;2017BB12210700000000000000011338;Berhasil;R
6207;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 7B";2017BB12NT011339;2017BB12210700000000000000011339;Berhasil;R
6208;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 7C";2017BB12NT011340;2017BB12210700000000000000011340;Berhasil;R
6209;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 7D";2017BB12NT011341;2017BB12210700000000000000011341;Berhasil;R
6210;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 7E";2017BB12NT011342;2017BB12210700000000000000011342;Berhasil;R
6211;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 7F";2017BB12NT011343;2017BB12210700000000000000011343;Berhasil;R
6212;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 80";2017BB12NT011276;2017BB12210700000000000000011276;Berhasil;R
6213;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 81";2017BB12NT011277;2017BB12210700000000000000011277;Berhasil;R
6214;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 82";2017BB12NT011278;2017BB12210700000000000000011278;Berhasil;R
6215;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 83";2017BB12NT011279;2017BB12210700000000000000011279;Berhasil;R
6216;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 84";2017BB12NT011280;2017BB12210700000000000000011280;Berhasil;R
6217;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 85";2017BB12NT011281;2017BB12210700000000000000011281;Berhasil;R
6218;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 86";2017BB12NT011282;2017BB12210700000000000000011282;Berhasil;R
6219;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 87";2017BB12NT011283;2017BB12210700000000000000011283;Berhasil;R
6220;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 88";2017BB12NT011284;2017BB12210700000000000000011284;Berhasil;R
6221;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 89";2017BB12NT011285;2017BB12210700000000000000011285;Berhasil;R
6222;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 8A";2017BB12NT011344;2017BB12210700000000000000011344;Berhasil;R
6223;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 8B";2017BB12NT011345;2017BB12210700000000000000011345;Berhasil;R
6224;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 8C";2017BB12NT011346;2017BB12210700000000000000011346;Berhasil;R
6225;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 8D";2017BB12NT011347;2017BB12210700000000000000011347;Berhasil;R
6226;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 8E";2017BB12NT011348;2017BB12210700000000000000011348;Berhasil;R
6227;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 8F";2017BB12NT011349;2017BB12210700000000000000011349;Berhasil;R
6228;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 90";2017BB12NT011286;2017BB12210700000000000000011286;Berhasil;R
6229;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 91";2017BB12NT011287;2017BB12210700000000000000011287;Berhasil;R
6230;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 92";2017BB12NT011288;2017BB12210700000000000000011288;Berhasil;R
6231;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 93";2017BB12NT011289;2017BB12210700000000000000011289;Berhasil;R
6232;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 94";2017BB12NT011290;2017BB12210700000000000000011290;Berhasil;R
6233;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 95";2017BB12NT011291;2017BB12210700000000000000011291;Berhasil;R
6234;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 96";2017BB12NT011292;2017BB12210700000000000000011292;Berhasil;R
6235;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 97";2017BB12NT011293;2017BB12210700000000000000011293;Berhasil;R
6236;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 98";2017BB12NT011294;2017BB12210700000000000000011294;Berhasil;R
6237;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 99";2017BB12NT011295;2017BB12210700000000000000011295;Berhasil;R
6238;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 9A";2017BB12NT011350;2017BB12210700000000000000011350;Berhasil;R
6239;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 9B";2017BB12NT011351;2017BB12210700000000000000011351;Berhasil;R
6240;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 9C";2017BB12NT011352;2017BB12210700000000000000011352;Berhasil;R
6241;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 9D";2017BB12NT011353;2017BB12210700000000000000011353;Berhasil;R
6242;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 9E";2017BB12NT011354;2017BB12210700000000000000011354;Berhasil;R
6243;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 9F";2017BB12NT011355;2017BB12210700000000000000011355;Berhasil;R
6244;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 A0";2017BB12NT011356;2017BB12210700000000000000011356;Berhasil;R
6245;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 A1";2017BB12NT011357;2017BB12210700000000000000011357;Berhasil;R
6246;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 A2";2017BB12NT011358;2017BB12210700000000000000011358;Berhasil;R
6247;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 A3";2017BB12NT011359;2017BB12210700000000000000011359;Berhasil;R
6248;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 A4";2017BB12NT011360;2017BB12210700000000000000011360;Berhasil;R
6249;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 A5";2017BB12NT011361;2017BB12210700000000000000011361;Berhasil;R
6250;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 A6";2017BB12NT011362;2017BB12210700000000000000011362;Berhasil;R
6251;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 A7";2017BB12NT011363;2017BB12210700000000000000011363;Berhasil;R
6252;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 A8";2017BB12NT011364;2017BB12210700000000000000011364;Berhasil;R
6253;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 A9";2017BB12NT011365;2017BB12210700000000000000011365;Berhasil;R
6254;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 AA";2017BB12NT011366;2017BB12210700000000000000011366;Berhasil;R
6255;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 AB";2017BB12NT011367;2017BB12210700000000000000011367;Berhasil;R
6256;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 AC";2017BB12NT011368;2017BB12210700000000000000011368;Berhasil;R
6257;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 AD";2017BB12NT011369;2017BB12210700000000000000011369;Berhasil;R
6258;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 AE";2017BB12NT011370;2017BB12210700000000000000011370;Berhasil;R
6259;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 AF";2017BB12NT011371;2017BB12210700000000000000011371;Berhasil;R
6260;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 B0";2017BB12NT011372;2017BB12210700000000000000011372;Berhasil;R
6261;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 B1";2017BB12NT011373;2017BB12210700000000000000011373;Berhasil;R
6262;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 B2";2017BB12NT011374;2017BB12210700000000000000011374;Berhasil;R
6263;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 B3";2017BB12NT011375;2017BB12210700000000000000011375;Berhasil;R
6264;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 B4";2017BB12NT011376;2017BB12210700000000000000011376;Berhasil;R
6265;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 B5";2017BB12NT011377;2017BB12210700000000000000011377;Berhasil;R
6266;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 B6";2017BB12NT011378;2017BB12210700000000000000011378;Berhasil;R
6267;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 B7";2017BB12NT011379;2017BB12210700000000000000011379;Berhasil;R
6268;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 B8";2017BB12NT011380;2017BB12210700000000000000011380;Berhasil;R
6269;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 B9";2017BB12NT011381;2017BB12210700000000000000011381;Berhasil;R
6270;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 BA";2017BB12NT011382;2017BB12210700000000000000011382;Berhasil;R
6271;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 BB";2017BB12NT011383;2017BB12210700000000000000011383;Berhasil;R
6272;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 BC";2017BB12NT011384;2017BB12210700000000000000011384;Berhasil;R
6273;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 BD";2017BB12NT011385;2017BB12210700000000000000011385;Berhasil;R
6274;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 BE";2017BB12NT011386;2017BB12210700000000000000011386;Berhasil;R
6275;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 BF";2017BB12NT011387;2017BB12210700000000000000011387;Berhasil;R
6276;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 C1";2017BB12NT011388;2017BB12210700000000000000011388;Berhasil;R
6277;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 C2";2017BB12NT011389;2017BB12210700000000000000011389;Berhasil;R
6278;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 C3";2017BB12NT011390;2017BB12210700000000000000011390;Berhasil;R
6279;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 C5";2017BB12NT011392;2017BB12210700000000000000011392;Berhasil;R
6280;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 C6";2017BB12NT011393;2017BB12210700000000000000011393;Berhasil;R
6281;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 C7";2017BB12NT011394;2017BB12210700000000000000011394;Berhasil;R
6282;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 C8";2017BB12NT011395;2017BB12210700000000000000011395;Berhasil;R
6283;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 C9";2017BB12NT011396;2017BB12210700000000000000011396;Berhasil;R
6284;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 CA";2017BB12NT011397;2017BB12210700000000000000011397;Berhasil;R
6285;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 CB";2017BB12NT011398;2017BB12210700000000000000011398;Berhasil;R
6286;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 CD";2017BB12NT011400;2017BB12210700000000000000011400;Berhasil;R
6287;"divisi ti polri - 2.273 sam nt - polda banten, jabar, jateng, jatim dan bali";"30 15 02 11 00 00 00 CE";2017BB12NT011401;2017BB12210700000000000000011401;Berhasil;R
